sep=;
2018-10-16;CHF;98,75;CHF;98,75;CHF;98,75;98,75;;;
2018-10-17;CHF;98,93;CHF;98,93;CHF;98,93;98,93;;;
2018-10-18;CHF;98,99;CHF;98,99;CHF;98,99;98,99;;;
2018-10-19;CHF;99,06;CHF;99,06;CHF;99,06;99,06;;;
2018-10-22;CHF;99,01;CHF;99,01;CHF;99,01;99,01;;;
2018-10-23;CHF;99,08;CHF;99,08;CHF;99,08;99,08;;;
2018-10-24;CHF;99,11;CHF;99,11;CHF;99,11;99,11;;;
2018-10-25;CHF;99,07;CHF;99,07;CHF;99,07;99,07;;;
2018-10-26;CHF;99,21;CHF;99,21;CHF;99,21;99,21;;;
2018-10-29;CHF;99,16;CHF;99,16;CHF;99,16;99,16;;;
2018-10-30;CHF;99,19;CHF;99,19;CHF;99,19;99,19;;;
2018-10-31;CHF;99,14;CHF;99,14;CHF;99,14;99,14;;;
2018-11-01;CHF;99,12;CHF;99,12;CHF;99,12;99,12;;;
2018-11-02;CHF;99,02;CHF;99,02;CHF;99,02;99,02;;;
2018-11-05;CHF;99,05;CHF;99,05;CHF;99,05;99,05;;;
2018-11-06;CHF;99,01;CHF;99,01;CHF;99,01;99,01;;;
2018-11-07;CHF;98,95;CHF;98,95;CHF;98,95;98,95;;;
2018-11-08;CHF;98,9;CHF;98,9;CHF;98,9;98,9;;;
2018-11-09;CHF;98,97;CHF;98,97;CHF;98,97;98,97;;;
2018-11-12;CHF;99,01;CHF;99,01;CHF;99,01;99,01;;;
2018-11-13;CHF;98,95;CHF;98,95;CHF;98,95;98,95;;;
2018-11-14;CHF;98,93;CHF;98,93;CHF;98,93;98,93;;;
2018-11-15;CHF;99;CHF;99;CHF;99;99;;;
2018-11-16;CHF;98,92;CHF;98,92;CHF;98,92;98,92;;;
2018-11-19;CHF;98,78;CHF;98,78;CHF;98,78;98,78;;;
2018-11-20;CHF;98,75;CHF;98,75;CHF;98,75;98,75;;;
2018-11-21;CHF;98,79;CHF;98,79;CHF;98,79;98,79;;;
2018-11-22;CHF;98,85;CHF;98,85;CHF;98,85;98,85;;;
2018-11-23;CHF;98,88;CHF;98,88;CHF;98,88;98,88;;;
2018-11-26;CHF;98,82;CHF;98,82;CHF;98,82;98,82;;;
2018-11-27;CHF;98,84;CHF;98,84;CHF;98,84;98,84;;;
2018-11-28;CHF;98,77;CHF;98,77;CHF;98,77;98,77;;;
2018-11-29;CHF;98,91;CHF;98,91;CHF;98,91;98,91;;;
2018-11-30;CHF;98,96;CHF;98,96;CHF;98,96;98,96;;;
2018-12-03;CHF;99,02;CHF;99,02;CHF;99,02;99,02;;;
2018-12-04;CHF;99,2;CHF;99,2;CHF;99,2;99,2;;;
2018-12-05;CHF;99,15;CHF;99,15;CHF;99,15;99,15;;;
2018-12-06;CHF;99,15;CHF;99,15;CHF;99,15;99,15;;;
2018-12-07;CHF;99,16;CHF;99,16;CHF;99,16;99,16;;;
2018-12-10;CHF;99,12;CHF;99,12;CHF;99,12;99,12;;;
2018-12-11;CHF;99,11;CHF;99,11;CHF;99,11;99,11;;;
2018-12-12;CHF;99,09;CHF;99,09;CHF;99,09;99,09;;;
2018-12-13;CHF;99,09;CHF;99,09;CHF;99,09;99,09;;;
2018-12-14;CHF;99,16;CHF;99,16;CHF;99,16;99,16;;;
2018-12-17;CHF;99,15;CHF;99,15;CHF;99,15;99,15;;;
2018-12-18;CHF;99,19;CHF;99,19;CHF;99,19;99,19;;;
2018-12-19;CHF;99,31;CHF;99,31;CHF;99,31;99,31;;;
2018-12-20;CHF;99,41;CHF;99,41;CHF;99,41;99,41;;;
2018-12-21;CHF;99,39;CHF;99,39;CHF;99,39;99,39;;;
2018-12-27;CHF;99,45;CHF;99,45;CHF;99,45;99,45;;;
2018-12-28;CHF;99,36;CHF;99,36;CHF;99,36;99,36;;;
2018-12-31;CHF;99,41;CHF;99,41;CHF;99,41;99,41;;;
2019-01-03;CHF;99,82;CHF;99,82;CHF;99,82;99,82;;;
2019-01-04;CHF;99,73;CHF;99,73;CHF;99,73;99,73;;;
2019-01-07;CHF;99,66;CHF;99,66;CHF;99,66;99,66;;;
2019-01-08;CHF;99,48;CHF;99,48;CHF;99,48;99,48;;;
2019-01-09;CHF;99,52;CHF;99,52;CHF;99,52;99,52;;;
2019-01-10;CHF;99,6;CHF;99,6;CHF;99,6;99,6;;;
2019-01-11;CHF;99,68;CHF;99,68;CHF;99,68;99,68;;;
2019-01-14;CHF;99,62;CHF;99,62;CHF;99,62;99,62;;;
2019-01-15;CHF;99,75;CHF;99,75;CHF;99,75;99,75;;;
2019-01-16;CHF;99,73;CHF;99,73;CHF;99,73;99,73;;;
2019-01-17;CHF;99,75;CHF;99,75;CHF;99,75;99,75;;;
2019-01-18;CHF;99,72;CHF;99,72;CHF;99,72;99,72;;;
2019-01-21;CHF;99,81;CHF;99,81;CHF;99,81;99,81;;;
2019-01-22;CHF;99,85;CHF;99,85;CHF;99,85;99,85;;;
2019-01-23;CHF;99,93;CHF;99,93;CHF;99,93;99,93;;;
2019-01-24;CHF;100,03;CHF;100,03;CHF;100,03;100,03;;;
2019-01-25;CHF;99,98;CHF;99,98;CHF;99,98;99,98;;;
2019-01-28;CHF;100,01;CHF;100,01;CHF;100,01;100,01;;;
2019-01-29;CHF;100,18;CHF;100,18;CHF;100,18;100,18;;;
2019-01-30;CHF;100,3;CHF;100,3;CHF;100,3;100,3;;;
2019-01-31;CHF;100,45;CHF;100,45;CHF;100,45;100,45;;;
2019-02-01;CHF;100,39;CHF;100,39;CHF;100,39;100,39;;;
2019-02-04;CHF;100,36;CHF;100,36;CHF;100,36;100,36;;;
2019-02-05;CHF;100,4;CHF;100,4;CHF;100,4;100,4;;;
2019-02-06;CHF;100,45;CHF;100,45;CHF;100,45;100,45;;;
2019-02-07;CHF;100,59;CHF;100,59;CHF;100,59;100,59;;;
2019-02-08;CHF;100,7;CHF;100,7;CHF;100,7;100,7;;;
2019-02-11;CHF;100,6;CHF;100,6;CHF;100,6;100,6;;;
2019-02-12;CHF;100,56;CHF;100,56;CHF;100,56;100,56;;;
2019-02-13;CHF;100,56;CHF;100,56;CHF;100,56;100,56;;;
2019-02-14;CHF;100,62;CHF;100,62;CHF;100,62;100,62;;;
2019-02-15;CHF;100,71;CHF;100,71;CHF;100,71;100,71;;;
2019-02-18;CHF;100,7;CHF;100,7;CHF;100,7;100,7;;;
2019-02-19;CHF;100,7;CHF;100,7;CHF;100,7;100,7;;;
2019-02-20;CHF;100,7;CHF;100,7;CHF;100,7;100,7;;;
2019-02-21;CHF;100,68;CHF;100,68;CHF;100,68;100,68;;;
2019-02-22;CHF;100,75;CHF;100,75;CHF;100,75;100,75;;;
2019-02-25;CHF;100,73;CHF;100,73;CHF;100,73;100,73;;;
2019-02-26;CHF;100,75;CHF;100,75;CHF;100,75;100,75;;;
2019-02-27;CHF;100,61;CHF;100,61;CHF;100,61;100,61;;;
2019-02-28;CHF;100,5;CHF;100,5;CHF;100,5;100,5;;;
2019-03-01;CHF;100,36;CHF;100,36;CHF;100,36;100,36;;;
2019-03-04;CHF;100,38;CHF;100,38;CHF;100,38;100,38;;;
2019-03-05;CHF;100,44;CHF;100,44;CHF;100,44;100,44;;;
2019-03-06;CHF;100,64;CHF;100,64;CHF;100,64;100,64;;;
2019-03-07;CHF;100,95;CHF;100,95;CHF;100,95;100,95;;;
2019-03-08;CHF;101,02;CHF;101,02;CHF;101,02;101,02;;;
2019-03-11;CHF;101,12;CHF;101,12;CHF;101,12;101,12;;;
2019-03-12;CHF;101,09;CHF;101,09;CHF;101,09;101,09;;;
2019-03-13;CHF;101,09;CHF;101,09;CHF;101,09;101,09;;;
2019-03-14;CHF;101,05;CHF;101,05;CHF;101,05;101,05;;;
2019-03-15;CHF;101,06;CHF;101,06;CHF;101,06;101,06;;;
2019-03-18;CHF;101,09;CHF;101,09;CHF;101,09;101,09;;;
2019-03-19;CHF;101,03;CHF;101,03;CHF;101,03;101,03;;;
2019-03-20;CHF;101,08;CHF;101,08;CHF;101,08;101,08;;;
2019-03-21;CHF;101,25;CHF;101,25;CHF;101,25;101,25;;;
2019-03-22;CHF;101,55;CHF;101,55;CHF;101,55;101,55;;;
2019-03-25;CHF;101,55;CHF;101,55;CHF;101,55;101,55;;;
2019-03-26;CHF;101,46;CHF;101,46;CHF;101,46;101,46;;;
2019-03-27;CHF;101,72;CHF;101,72;CHF;101,72;101,72;;;
2019-03-28;CHF;101,67;CHF;101,67;CHF;101,67;101,67;;;
2019-03-29;CHF;101,53;CHF;101,53;CHF;101,53;101,53;;;
2019-04-01;CHF;101,43;CHF;101,43;CHF;101,43;101,43;;;
2019-04-02;CHF;101,51;CHF;101,51;CHF;101,51;101,51;;;
2019-04-03;CHF;101,35;CHF;101,35;CHF;101,35;101,35;;;
2019-04-04;CHF;101,39;CHF;101,39;CHF;101,39;101,39;;;
2019-04-05;CHF;101,34;CHF;101,34;CHF;101,34;101,34;;;
2019-04-08;CHF;101,35;CHF;101,35;CHF;101,35;101,35;;;
2019-04-09;CHF;101,41;CHF;101,41;CHF;101,41;101,41;;;
2019-04-10;CHF;101,59;CHF;101,59;CHF;101,59;101,59;;;
2019-04-11;CHF;101,58;CHF;101,58;CHF;101,58;101,58;;;
2019-04-12;CHF;101,33;CHF;101,33;CHF;101,33;101,33;;;
2019-04-15;CHF;101,33;CHF;101,33;CHF;101,33;101,33;;;
2019-04-16;CHF;101,33;CHF;101,33;CHF;101,33;101,33;;;
2019-04-17;CHF;101,26;CHF;101,26;CHF;101,26;101,26;;;
2019-04-18;CHF;101,52;CHF;101,52;CHF;101,52;101,52;;;
2019-04-23;CHF;101,61;CHF;101,61;CHF;101,61;101,61;;;
2019-04-24;CHF;101,77;CHF;101,77;CHF;101,77;101,77;;;
2019-04-25;CHF;101,75;CHF;101,75;CHF;101,75;101,75;;;
2019-04-26;CHF;101,73;CHF;101,73;CHF;101,73;101,73;;;
2019-04-29;CHF;101,66;CHF;101,66;CHF;101,66;101,66;;;
2019-04-30;CHF;101,65;CHF;101,65;CHF;101,65;101,65;;;
2019-05-02;CHF;101,63;CHF;101,63;CHF;101,63;101,63;;;
2019-05-03;CHF;101,62;CHF;101,62;CHF;101,62;101,62;;;
2019-05-06;CHF;101,69;CHF;101,69;CHF;101,69;101,69;;;
2019-05-07;CHF;101,91;CHF;101,91;CHF;101,91;101,91;;;
2019-05-08;CHF;101,83;CHF;101,83;CHF;101,83;101,83;;;
2019-05-09;CHF;101,81;CHF;101,81;CHF;101,81;101,81;;;
2019-05-10;CHF;101,78;CHF;101,78;CHF;101,78;101,78;;;
2019-05-13;CHF;101,75;CHF;101,75;CHF;101,75;101,75;;;
2019-05-14;CHF;101,83;CHF;101,83;CHF;101,83;101,83;;;
2019-05-15;CHF;101,96;CHF;101,96;CHF;101,96;101,96;;;
2019-05-16;CHF;101,93;CHF;101,93;CHF;101,93;101,93;;;
2019-05-17;CHF;101,96;CHF;101,96;CHF;101,96;101,96;;;
2019-05-20;CHF;101,85;CHF;101,85;CHF;101,85;101,85;;;
2019-05-21;CHF;101,79;CHF;101,79;CHF;101,79;101,79;;;
2019-05-22;CHF;101,85;CHF;101,85;CHF;101,85;101,85;;;
2019-05-23;CHF;101,9;CHF;101,9;CHF;101,9;101,9;;;
2019-05-24;CHF;101,92;CHF;101,92;CHF;101,92;101,92;;;
2019-05-27;CHF;102;CHF;102;CHF;102;102;;;
2019-05-28;CHF;102,11;CHF;102,11;CHF;102,11;102,11;;;
2019-05-29;CHF;102,14;CHF;102,14;CHF;102,14;102,14;;;
2019-05-31;CHF;102,23;CHF;102,23;CHF;102,23;102,23;;;
2019-06-03;CHF;102,21;CHF;102,21;CHF;102,21;102,21;;;
2019-06-04;CHF;102,19;CHF;102,19;CHF;102,19;102,19;;;
2019-06-05;CHF;102,21;CHF;102,21;CHF;102,21;102,21;;;
2019-06-06;CHF;102,21;CHF;102,21;CHF;102,21;102,21;;;
2019-06-07;CHF;102,35;CHF;102,35;CHF;102,35;102,35;;;
2019-06-11;CHF;102,21;CHF;102,21;CHF;102,21;102,21;;;
2019-06-12;CHF;102,14;CHF;102,14;CHF;102,14;102,14;;;
2019-06-13;CHF;102,21;CHF;102,21;CHF;102,21;102,21;;;
2019-06-14;CHF;102,32;CHF;102,32;CHF;102,32;102,32;;;
2019-06-17;CHF;102,3;CHF;102,3;CHF;102,3;102,3;;;
2019-06-18;CHF;102,68;CHF;102,68;CHF;102,68;102,68;;;
2019-06-19;CHF;102,48;CHF;102,48;CHF;102,48;102,48;;;
2019-06-20;CHF;102,56;CHF;102,56;CHF;102,56;102,56;;;
2019-06-21;CHF;102,35;CHF;102,35;CHF;102,35;102,35;;;
2019-06-24;CHF;102,38;CHF;102,38;CHF;102,38;102,38;;;
2019-06-25;CHF;102,49;CHF;102,49;CHF;102,49;102,49;;;
2019-06-26;CHF;102,45;CHF;102,45;CHF;102,45;102,45;;;
2019-06-27;CHF;102,58;CHF;102,58;CHF;102,58;102,58;;;
2019-06-28;CHF;102,61;CHF;102,61;CHF;102,61;102,61;;;
2019-07-01;CHF;102,71;CHF;102,71;CHF;102,71;102,71;;;
2019-07-02;CHF;102,89;CHF;102,89;CHF;102,89;102,89;;;
2019-07-03;CHF;103,13;CHF;103,13;CHF;103,13;103,13;;;
2019-07-04;CHF;103,17;CHF;103,17;CHF;103,17;103,17;;;
2019-07-05;CHF;102,98;CHF;102,98;CHF;102,98;102,98;;;
2019-07-08;CHF;103,14;CHF;103,14;CHF;103,14;103,14;;;
2019-07-09;CHF;102,93;CHF;102,93;CHF;102,93;102,93;;;
2019-07-10;CHF;102,68;CHF;102,68;CHF;102,68;102,68;;;
2019-07-11;CHF;102,49;CHF;102,49;CHF;102,49;102,49;;;
2019-07-12;CHF;102,41;CHF;102,41;CHF;102,41;102,41;;;
2019-07-15;CHF;102,58;CHF;102,58;CHF;102,58;102,58;;;
2019-07-16;CHF;102,67;CHF;102,67;CHF;102,67;102,67;;;
2019-07-17;CHF;102,91;CHF;102,91;CHF;102,91;102,91;;;
2019-07-18;CHF;102,99;CHF;102,99;CHF;102,99;102,99;;;
2019-07-19;CHF;103,05;CHF;103,05;CHF;103,05;103,05;;;
2019-07-22;CHF;103,05;CHF;103,05;CHF;103,05;103,05;;;
2019-07-23;CHF;103,09;CHF;103,09;CHF;103,09;103,09;;;
2019-07-24;CHF;103,33;CHF;103,33;CHF;103,33;103,33;;;
2019-07-25;CHF;103,33;CHF;103,33;CHF;103,33;103,33;;;
2019-07-26;CHF;103,4;CHF;103,4;CHF;103,4;103,4;;;
2019-07-29;CHF;103,5;CHF;103,5;CHF;103,5;103,5;;;
2019-07-30;CHF;103,58;CHF;103,58;CHF;103,58;103,58;;;
2019-07-31;CHF;103,69;CHF;103,69;CHF;103,69;103,69;;;
2019-08-02;CHF;104,03;CHF;104,03;CHF;104,03;104,03;;;
2019-08-05;CHF;104,13;CHF;104,13;CHF;104,13;104,13;;;
2019-08-06;CHF;104,23;CHF;104,23;CHF;104,23;104,23;;;
2019-08-07;CHF;104,58;CHF;104,58;CHF;104,58;104,58;;;
2019-08-08;CHF;104,45;CHF;104,45;CHF;104,45;104,45;;;
2019-08-09;CHF;104,47;CHF;104,47;CHF;104,47;104,47;;;
2019-08-12;CHF;104,51;CHF;104,51;CHF;104,51;104,51;;;
2019-08-13;CHF;104,68;CHF;104,68;CHF;104,68;104,68;;;
2019-08-14;CHF;105,03;CHF;105,03;CHF;105,03;105,03;;;
2019-08-15;CHF;105,54;CHF;105,54;CHF;105,54;105,54;;;
2019-08-16;CHF;105,52;CHF;105,52;CHF;105,52;105,52;;;
2019-08-19;CHF;105,11;CHF;105,11;CHF;105,11;105,11;;;
2019-08-20;CHF;105,24;CHF;105,24;CHF;105,24;105,24;;;
2019-08-21;CHF;104,96;CHF;104,96;CHF;104,96;104,96;;;
2019-08-22;CHF;104,73;CHF;104,73;CHF;104,73;104,73;;;
2019-08-23;CHF;104,75;CHF;104,75;CHF;104,75;104,75;;;
2019-08-26;CHF;104,79;CHF;104,79;CHF;104,79;104,79;;;
2019-08-27;CHF;105,08;CHF;105,08;CHF;105,08;105,08;;;
2019-08-28;CHF;105,34;CHF;105,34;CHF;105,34;105,34;;;
2019-08-29;CHF;105,2;CHF;105,2;CHF;105,2;105,2;;;
2019-08-30;CHF;105,24;CHF;105,24;CHF;105,24;105,24;;;
2019-09-02;CHF;105,12;CHF;105,12;CHF;105,12;105,12;;;
2019-09-03;CHF;105,08;CHF;105,08;CHF;105,08;105,08;;;
2019-09-04;CHF;104,88;CHF;104,88;CHF;104,88;104,88;;;
2019-09-05;CHF;104,51;CHF;104,51;CHF;104,51;104,51;;;
2019-09-06;CHF;104,61;CHF;104,61;CHF;104,61;104,61;;;
2019-09-09;CHF;104,41;CHF;104,41;CHF;104,41;104,41;;;
2019-09-10;CHF;104,23;CHF;104,23;CHF;104,23;104,23;;;
2019-09-11;CHF;104,03;CHF;104,03;CHF;104,03;104,03;;;
2019-09-12;CHF;103,74;CHF;103,74;CHF;103,74;103,74;;;
2019-09-13;CHF;103,18;CHF;103,18;CHF;103,18;103,18;;;
2019-09-16;CHF;103,52;CHF;103,52;CHF;103,52;103,52;;;
2019-09-17;CHF;103,69;CHF;103,69;CHF;103,69;103,69;;;
2019-09-18;CHF;103,89;CHF;103,89;CHF;103,89;103,89;;;
2019-09-19;CHF;103,71;CHF;103,71;CHF;103,71;103,71;;;
2019-09-20;CHF;103,78;CHF;103,78;CHF;103,78;103,78;;;
2019-09-23;CHF;104,15;CHF;104,15;CHF;104,15;104,15;;;
2019-09-24;CHF;104,2;CHF;104,2;CHF;104,2;104,2;;;
2019-09-25;CHF;104,1;CHF;104,1;CHF;104,1;104,1;;;
2019-09-26;CHF;104,05;CHF;104,05;CHF;104,05;104,05;;;
2019-09-27;CHF;103,95;CHF;103,95;CHF;103,95;103,95;;;
2019-09-30;CHF;103,98;CHF;103,98;CHF;103,98;103,98;;;
2019-10-01;CHF;103,88;CHF;103,88;CHF;103,88;103,88;;;
2019-10-02;CHF;103,9;CHF;103,9;CHF;103,9;103,9;;;
2019-10-03;CHF;104,21;CHF;104,21;CHF;104,21;104,21;;;
2019-10-04;CHF;104,29;CHF;104,29;CHF;104,29;104,29;;;
2019-10-07;CHF;104,26;CHF;104,26;CHF;104,26;104,26;;;
2019-10-08;CHF;104,19;CHF;104,19;CHF;104,19;104,19;;;
2019-10-09;CHF;104,05;CHF;104,05;CHF;104,05;104,05;;;
2019-10-10;CHF;103,72;CHF;103,72;CHF;103,72;103,72;;;
2019-10-11;CHF;103,52;CHF;103,52;CHF;103,52;103,52;;;
2019-10-14;CHF;103,51;CHF;103,51;CHF;103,51;103,51;;;
2019-10-15;CHF;103,36;CHF;103,36;CHF;103,36;103,36;;;
2019-10-16;CHF;103,17;CHF;103,17;CHF;103,17;103,17;;;
2019-10-17;CHF;103,1;CHF;103,1;CHF;103,1;103,1;;;
2019-10-18;CHF;103,07;CHF;103,07;CHF;103,07;103,07;;;
2019-10-21;CHF;102,85;CHF;102,85;CHF;102,85;102,85;;;
2019-10-22;CHF;102,98;CHF;102,98;CHF;102,98;102,98;;;
2019-10-23;CHF;103,14;CHF;103,14;CHF;103,14;103,14;;;
2019-10-24;CHF;103,12;CHF;103,12;CHF;103,12;103,12;;;
2019-10-25;CHF;103,02;CHF;103,02;CHF;103,02;103,02;;;
2019-10-28;CHF;102,78;CHF;102,78;CHF;102,78;102,78;;;
2019-10-29;CHF;102,82;CHF;102,82;CHF;102,82;102,82;;;
2019-10-30;CHF;102,76;CHF;102,76;CHF;102,76;102,76;;;
2019-10-31;CHF;103,06;CHF;103,06;CHF;103,06;103,06;;;
2019-11-01;CHF;102,95;CHF;102,95;CHF;102,95;102,95;;;
2019-11-04;CHF;102,85;CHF;102,85;CHF;102,85;102,85;;;
2019-11-05;CHF;102,66;CHF;102,66;CHF;102,66;102,66;;;
2019-11-06;CHF;102,68;CHF;102,68;CHF;102,68;102,68;;;
2019-11-07;CHF;102,4;CHF;102,4;CHF;102,4;102,4;;;
2019-11-08;CHF;102,33;CHF;102,33;CHF;102,33;102,33;;;
2019-11-11;CHF;102,27;CHF;102,27;CHF;102,27;102,27;;;
2019-11-12;CHF;102,26;CHF;102,26;CHF;102,26;102,26;;;
2019-11-13;CHF;102,55;CHF;102,55;CHF;102,55;102,55;;;
2019-11-14;CHF;102,69;CHF;102,69;CHF;102,69;102,69;;;
2019-11-15;CHF;102,76;CHF;102,76;CHF;102,76;102,76;;;
2019-11-18;CHF;102,83;CHF;102,83;CHF;102,83;102,83;;;
2019-11-19;CHF;102,94;CHF;102,94;CHF;102,94;102,94;;;
2019-11-20;CHF;103,13;CHF;103,13;CHF;103,13;103,13;;;
2019-11-21;CHF;103,04;CHF;103,04;CHF;103,04;103,04;;;
2019-11-22;CHF;103,21;CHF;103,21;CHF;103,21;103,21;;;
2019-11-25;CHF;103,21;CHF;103,21;CHF;103,21;103,21;;;
2019-11-26;CHF;103,4;CHF;103,4;CHF;103,4;103,4;;;
2019-11-27;CHF;103,51;CHF;103,51;CHF;103,51;103,51;;;
2019-11-28;CHF;103,5;CHF;103,5;CHF;103,5;103,5;;;
2019-11-29;CHF;103,53;CHF;103,53;CHF;103,53;103,53;;;
2019-12-02;CHF;103,2;CHF;103,2;CHF;103,2;103,2;;;
2019-12-03;CHF;103,39;CHF;103,39;CHF;103,39;103,39;;;
2019-12-04;CHF;103,42;CHF;103,42;CHF;103,42;103,42;;;
2019-12-05;CHF;103,28;CHF;103,28;CHF;103,28;103,28;;;
2019-12-06;CHF;103,31;CHF;103,31;CHF;103,31;103,31;;;
2019-12-09;CHF;103,33;CHF;103,33;CHF;103,33;103,33;;;
2019-12-10;CHF;103,16;CHF;103,16;CHF;103,16;103,16;;;
2019-12-11;CHF;103,25;CHF;103,25;CHF;103,25;103,25;;;
2019-12-12;CHF;103,1;CHF;103,1;CHF;103,1;103,1;;;
2019-12-13;CHF;103,09;CHF;103,09;CHF;103,09;103,09;;;
2019-12-16;CHF;103,15;CHF;103,15;CHF;103,15;103,15;;;
2019-12-17;CHF;103,12;CHF;103,12;CHF;103,12;103,12;;;
2019-12-18;CHF;102,99;CHF;102,99;CHF;102,99;102,99;;;
2019-12-19;CHF;102,83;CHF;102,83;CHF;102,83;102,83;;;
2019-12-20;CHF;102,9;CHF;102,9;CHF;102,9;102,9;;;
2019-12-23;CHF;102,87;CHF;102,87;CHF;102,87;102,87;;;
2019-12-27;CHF;102,89;CHF;102,89;CHF;102,89;102,89;;;
2019-12-30;CHF;102,56;CHF;102,56;CHF;102,56;102,56;;;
2019-12-31;CHF;102,57;CHF;102,57;CHF;102,57;102,57;;;
2020-01-03;CHF;103,11;CHF;103,11;CHF;103,11;103,11;;;
2020-01-06;CHF;103,26;CHF;103,26;CHF;103,26;103,26;;;
2020-01-07;CHF;103,28;CHF;103,28;CHF;103,28;103,28;;;
2020-01-08;CHF;103,14;CHF;103,14;CHF;103,14;103,14;;;
2020-01-09;CHF;102,94;CHF;102,94;CHF;102,94;102,94;;;
2020-01-10;CHF;103,01;CHF;103,01;CHF;103,01;103,01;;;
2020-01-13;CHF;102,78;CHF;102,78;CHF;102,78;102,78;;;
2020-01-14;CHF;102,86;CHF;102,86;CHF;102,86;102,86;;;
2020-01-15;CHF;103,01;CHF;103,01;CHF;103,01;103,01;;;
2020-01-16;CHF;103,07;CHF;103,07;CHF;103,07;103,07;;;
2020-01-17;CHF;103,08;CHF;103,08;CHF;103,08;103,08;;;
2020-01-20;CHF;103,15;CHF;103,15;CHF;103,15;103,15;;;
2020-01-21;CHF;103,4;CHF;103,4;CHF;103,4;103,4;;;
2020-01-22;CHF;103,49;CHF;103,49;CHF;103,49;103,49;;;
2020-01-23;CHF;103,66;CHF;103,66;CHF;103,66;103,66;;;
2020-01-24;CHF;103,71;CHF;103,71;CHF;103,71;103,71;;;
2020-01-27;CHF;103,95;CHF;103,95;CHF;103,95;103,95;;;
2020-01-28;CHF;103,79;CHF;103,79;CHF;103,79;103,79;;;
2020-01-29;CHF;103,86;CHF;103,86;CHF;103,86;103,86;;;
2020-01-30;CHF;103,84;CHF;103,84;CHF;103,84;103,84;;;
2020-01-31;CHF;103,91;CHF;103,91;CHF;103,91;103,91;;;
2020-02-03;CHF;103,83;CHF;103,83;CHF;103,83;103,83;;;
2020-02-04;CHF;103,73;CHF;103,73;CHF;103,73;103,73;;;
2020-02-05;CHF;103,63;CHF;103,63;CHF;103,63;103,63;;;
2020-02-06;CHF;103,6;CHF;103,6;CHF;103,6;103,6;;;
